Dataset Row,Quarter,Total CO2 Emission (kgCO2e),Total Cost (�),Total Subsidy for Nuclear (�),Total Subsidy for Solar (�),Total Subsidy for Wind (�),Total Subsidy for Gas (�),Total Subsidy for Hydro (�),Total Subsidy for Coal (�)
16,169,254548327.42500052,541884645.0,29918320591.55647,497538136772.1877,129657776526.70264,0.0,0.0,0.0
16,170,254030371.07500052,541884645.0,29570284460.981476,495821478275.8752,130253904234.87143,0.0,0.0,0.0
16,171,253512414.72500053,541884645.0,29222248330.40647,494104819779.5627,130850031943.04013,0.0,0.0,0.0
16,172,252994458.37500048,541884645.0,28874212199.83147,492388161283.25006,131446159651.20888,0.0,0.0,0.0
16,173,252476502.02500048,541884645.0,28526176069.256474,490671502786.93774,132042287359.37762,0.0,0.0,0.0
16,174,251958545.67500052,541884645.0,28178139938.681477,488954844290.6252,132638415067.54634,0.0,0.0,0.0
16,175,251440589.32500055,541884645.0,27830103808.106476,487238185794.3127,133234542775.71507,0.0,0.0,0.0
16,176,250922632.97500056,541884645.0,27482067677.53148,485521527298.00024,133830670483.88383,0.0,0.0,0.0
16,177,250403567.37500048,535718745.0,27135247700.925274,483801024861.42975,134426798192.0526,0.0,0.0,0.0
16,178,249854402.6250005,535718745.0,26821427679.900272,481976218314.5048,135022925900.22137,0.0,0.0,0.0
16,179,249305237.87500048,535718745.0,26507607658.875275,480151411767.5799,135619053608.39006,0.0,0.0,0.0
16,180,248756073.1250005,535718745.0,26193787637.850277,478326605220.6547,136215181316.55879,0.0,0.0,0.0
16,181,248206908.37500054,535718745.0,25879967616.82528,476501798673.7299,136811309024.72763,0.0,0.0,0.0
16,182,247644221.57500046,532490715.0,25580972833.369034,474630133481.44696,137407436732.89635,0.0,0.0,0.0
16,183,247057148.8250005,532490715.0,25308714195.844036,472673962420.39703,138003564441.06506,0.0,0.0,0.0
16,184,246470076.07500046,532490715.0,25036455558.31904,470717791359.34705,138599692149.2338,0.0,0.0,0.0
16,185,245883003.32500052,532490715.0,24764196920.794037,468761620298.29706,139195819857.40253,0.0,0.0,0.0
16,186,245295930.57500058,532490715.0,24491938283.269047,466805449237.2471,139791947565.57135,0.0,0.0,0.0
16,187,244708857.82500052,532490715.0,24219679645.74404,464849278176.19714,140388075273.7401,0.0,0.0,0.0
16,188,244121785.0750005,532490715.0,23947421008.219048,462893107115.14703,140984202981.9088,0.0,0.0,0.0
16,189,243500209.0250005,525871440.0,23712990926.23155,460817370019.4815,141580330690.07755,0.0,0.0,0.0
16,190,242836735.27500054,525871440.0,23524496435.08155,458596442700.02527,142176458398.24628,0.0,0.0,0.0
16,191,242173261.52500057,525871440.0,23336001943.931553,456375515380.569,142772586106.41498,0.0,0.0,0.0
16,192,241475375.8250006,522425790.0,23185235854.46272,454035338586.2833,143368713814.5838,0.0,0.0,0.0
16,193,240772507.2750006,522425790.0,23039932837.162724,451677894469.28955,143964841522.75256,0.0,0.0,0.0
16,194,240069638.72500062,522425790.0,22894629819.86272,449320450352.29584,144560969230.9213,0.0,0.0,0.0
16,195,239366770.17500058,522425790.0,22749326802.56272,446963006235.3021,145157096939.09,0.0,0.0,0.0
16,196,238663901.62500066,522425790.0,22604023785.262726,444605562118.3082,145753224647.25873,0.0,0.0,0.0
16,197,237961033.07500067,522425790.0,22458720767.962727,442248118001.31464,146349352355.4276,0.0,0.0,0.0
16,198,237258164.52500066,522425790.0,22313417750.662727,439890673884.3208,146945480063.5963,0.0,0.0,0.0
16,199,236555295.9750006,522425790.0,22168114733.362724,437533229767.327,147541607771.76505,0.0,0.0,0.0
16,200,235852427.42500055,522425790.0,22022811716.06273,435175785650.3333,148137735479.93375,0.0,0.0,0.0
16,201,235130144.52500063,518798790.0,21898794106.743977,432751064002.08484,148733863188.1025,0.0,0.0,0.0
16,202,234403078.57500055,517334040.0,21797252897.56898,430308295327.22205,149318775061.1714,0.0,0.0,0.0
16,203,233699130.22500053,517334040.0,21695711688.393986,427943472092.4596,149887190574.14014,0.0,0.0,0.0
16,204,232995181.87500048,517334040.0,21594170479.218983,425578648857.69696,150455606087.10886,0.0,0.0,0.0
16,205,232291233.5250005,517334040.0,21492629270.043983,423213825622.93463,151024021600.07764,0.0,0.0,0.0
16,206,231623859.67500052,515844180.0,21391088060.868988,420972320357.98456,151566338118.2338,0.0,0.0,0.0
16,207,230958872.32500052,515844180.0,21289546851.693993,418738861637.3471,152106951667.07755,0.0,0.0,0.0
16,208,230293884.9750005,515844180.0,21188005642.51899,416505402916.70953,152647565215.9214,0.0,0.0,0.0
16,209,229628897.62500048,515844180.0,21086464433.34399,414271944196.072,153188178764.76514,0.0,0.0,0.0
16,210,229004670.4000005,512789130.0,20984923224.16899,412175916085.9502,153699706521.84326,0.0,0.0,0.0
16,211,228418206.3000005,512789130.0,20883382014.993996,410207213623.719,154184287099.78067,0.0,0.0,0.0
16,212,227834152.75000048,511198830.0,20781840805.818996,408246638795.0062,154667147546.69946,0.0,0.0,0.0
16,213,227288177.75000054,511198830.0,20680299596.643997,406414453130.3126,155122835732.09958,0.0,0.0,0.0
16,214,226742202.75000048,511198830.0,20578758387.468998,404582267465.6187,155578523917.49954,0.0,0.0,0.0
16,215,226196227.75000045,511198830.0,20477217178.294,402750081800.9251,156034212102.8995,0.0,0.0,0.0
16,216,225650252.7500005,511198830.0,20375675969.119,400917896136.2313,156489900288.29947,0.0,0.0,0.0
16,217,225104277.7500005,511198830.0,20274134759.944004,399085710471.53754,156945588473.69946,0.0,0.0,0.0
16,218,224558302.7500005,511198830.0,20172593550.769005,397253524806.8438,157401276659.09952,0.0,0.0,0.0
16,219,224012327.75000045,511198830.0,20071052341.594006,395421339142.1501,157856964844.49954,0.0,0.0,0.0
16,220,223475268.82500038,509608530.0,19969511132.419006,393619215741.2652,158306290657.3402,0.0,0.0,0.0
16,221,222968600.7750004,509608530.0,19867969923.244007,391919561027.74036,158733930014.07147,0.0,0.0,0.0
16,222,222461932.72500038,509608530.0,19766428714.069008,390219906314.2153,159161569370.80264,0.0,0.0,0.0
16,223,221993212.80000037,507934530.0,19664887504.89401,388648201011.706,159562129535.26828,0.0,0.0,0.0
16,224,221527568.5000004,507934530.0,19563346295.719013,387086865771.14966,159960494981.53085,0.0,0.0,0.0
16,225,221061924.20000038,507934530.0,19461805086.544014,385525530530.5934,160358860427.79333,0.0,0.0,0.0
16,226,220596279.90000033,507934530.0,19360263877.369015,383964195290.0372,160757225874.05585,0.0,0.0,0.0
16,227,220130635.60000032,507934530.0,19258722668.194016,382402860049.4809,161155591320.31827,0.0,0.0,0.0
16,228,219664991.30000037,507934530.0,19157181459.019016,380841524808.9246,161553956766.58075,0.0,0.0,0.0
16,229,219199347.0000004,507934530.0,19055640249.844017,379280189568.36835,161952322212.8434,0.0,0.0,0.0
16,230,218733702.70000038,507934530.0,18954099040.66902,377718854327.8121,162350687659.10583,0.0,0.0,0.0
16,231,218268058.40000036,507934530.0,18852557831.494022,376157519087.2559,162749053105.36835,0.0,0.0,0.0
16,232,217802414.10000032,507934530.0,18751016622.319023,374596183846.6996,163147418551.63077,0.0,0.0,0.0
16,233,217336769.80000034,507934530.0,18649475413.144024,373034848606.1433,163545783997.89328,0.0,0.0,0.0
16,234,216871125.50000036,507934530.0,18547934203.969025,371473513365.5871,163944149444.15585,0.0,0.0,0.0
16,235,216405481.20000035,507934530.0,18446392994.794025,369912178125.0308,164342514890.41837,0.0,0.0,0.0
16,236,215939836.90000036,507934530.0,18344851785.61903,368350842884.47455,164740880336.68085,0.0,0.0,0.0
16,237,215474192.60000035,507934530.0,18243310576.44403,366789507643.9183,165139245782.94336,0.0,0.0,0.0
16,238,215008548.30000028,507934530.0,18141769367.26903,365228172403.3621,165537611229.20578,0.0,0.0,0.0
16,239,214542904.00000033,507934530.0,18040228158.094032,363666837162.8058,165935976675.4683,0.0,0.0,0.0
16,240,214077259.7000004,507934530.0,17938686948.919033,362105501922.2495,166334342121.73087,0.0,0.0,0.0
17,1,1864310432.5,790135740.0,61918909584.00001,78707437137.0,29063755254.0,0.0,2850995217.0,0.0
17,2,152064606.29999998,619593120.0,314429880057.30005,128686659718.99503,29645030359.08001,0.0,0.0,0.0
17,3,166552329.275,619593120.0,296998485349.44,178665882300.99002,29935667911.61999,0.0,0.0,0.0
17,4,181028763.075,619593120.0,279091807342.74,228645104882.985,30516943016.7,0.0,0.0,0.0
17,5,210004209.02499992,619593120.0,244229017927.02008,328603550046.97504,31098218121.780006,0.0,0.0,0.0
17,6,237280587.72499996,603180945.0,211353231024.6,422705178250.5399,31679493226.860004,0.0,0.0,0.0
17,7,250865170.12499997,586768770.0,194489543501.81998,469610119690.515,32260768331.939995,0.0,0.0,0.0
17,8,259900979.275,586768770.0,182945494669.14,500835085944.265,32842043437.020004,0.0,0.0,0.0
17,9,266058393.12499994,576069120.0,174767633193.3,522137999723.7251,33423318542.100006,0.0,0.0,0.0
17,10,270769592.47499996,576069120.0,168281071368.06003,538455699638.335,34004593647.180008,0.0,0.0,0.0
17,11,275480791.825,576069120.0,161794509542.81998,554773399552.9451,34585868752.26002,0.0,0.0,0.0
17,12,280191991.175,576069120.0,155307947717.58002,571091099467.5548,35167143857.34003,0.0,0.0,0.0
17,13,283456708.72499996,570084570.0,150512998141.38,582422664113.4252,35748418962.420006,0.0,0.0,0.0
17,14,285614324.575,565369470.0,147012767099.94,589937963091.485,36329694067.5,0.0,0.0,0.0
17,15,287680656.12499994,565369470.0,143619290004.54,597138597987.555,36910969172.58001,0.0,0.0,0.0
17,16,289746987.675,565369470.0,140225812909.14,604339232883.625,37492244277.66002,0.0,0.0,0.0
17,17,291813319.22499996,565369470.0,136832335813.74002,611539867779.695,38073519382.74002,0.0,0.0,0.0
17,18,293828806.62499994,559022220.0,133498319256.95999,618565238936.1699,38654794487.82,0.0,0.0,0.0
17,19,294827978.47499996,559022220.0,131352849858.72003,622087291345.03,39236069592.9,0.0,0.0,0.0
17,20,295827150.325,559022220.0,129207380460.48003,625609343753.89,39817344697.98001,0.0,0.0,0.0
17,21,296826322.175,559022220.0,127061911062.24002,629131396162.75,40398619803.06001,0.0,0.0,0.0
17,22,297825494.025,559022220.0,124916441664.00003,632653448571.6099,40979894908.14002,0.0,0.0,0.0
17,23,298824665.875,559022220.0,122770972265.76,636175500980.4701,41561170013.21999,0.0,0.0,0.0
17,24,299823837.72499996,559022220.0,120625502867.52,639697553389.33,42142445118.299995,0.0,0.0,0.0
17,25,300823009.575,559022220.0,118480033469.28003,643219605798.19,42723720223.380005,0.0,0.0,0.0
17,26,301657662.325,555032520.0,116526963674.52,646174548073.42,43304995328.46001,0.0,0.0,0.0
17,27,302240168.37499994,555032520.0,114868771040.52,648260321062.3401,43886270433.54002,0.0,0.0,0.0
17,28,302822674.42499995,555032520.0,113210578406.51999,650346094051.2599,44467545538.62001,0.0,0.0,0.0
17,29,303405180.47499996,555032520.0,111552385772.51999,652431867040.18,45048820643.69999,0.0,0.0,0.0
17,30,303987686.52500004,555032520.0,109894193138.52002,654517640029.1,45630095748.78,0.0,0.0,0.0
17,31,304570192.57500005,555032520.0,108236000504.52,656603413018.0201,46211370853.86001,0.0,0.0,0.0
17,32,305152698.625,555032520.0,106577807870.52,658689186006.9401,46792645958.939995,0.0,0.0,0.0
17,33,305735204.675,555032520.0,104919615236.51999,660774958995.86,47373921064.01999,0.0,0.0,0.0
17,34,306317710.725,555032520.0,103261422602.52,662860731984.78,47955196169.09998,0.0,0.0,0.0
17,35,306403417.22499996,548503920.0,102184220482.26004,663233998284.885,48536471274.18,0.0,0.0,0.0
17,36,306434350.175,548503920.0,101171074202.94002,663418455897.9751,49117746379.25998,0.0,0.0,0.0
17,37,306465283.125,548503920.0,100157927923.62003,663602913511.065,49699021484.33997,0.0,0.0,0.0
17,38,306496216.075,548503920.0,99144781644.30005,663787371124.155,50280296589.419975,0.0,0.0,0.0
17,39,306527149.02500004,548503920.0,98131635364.98003,663971828737.2451,50861571694.499985,0.0,0.0,0.0
17,40,306558081.97499996,548503920.0,97118489085.66003,664156286350.3352,51442846799.57996,0.0,0.0,0.0
17,41,306589014.925,548503920.0,96105342806.34004,664340743963.4252,52024121904.65996,0.0,0.0,0.0
17,42,306619947.875,548503920.0,95092196527.02002,664525201576.5151,52605397009.73997,0.0,0.0,0.0
17,43,306650880.82500005,548503920.0,94079050247.70003,664709659189.6051,53186672114.81998,0.0,0.0,0.0
17,44,306681813.77500004,548503920.0,93065903968.38004,664894116802.695,53767947219.89996,0.0,0.0,0.0
17,45,306712746.72499996,548503920.0,92052757689.06003,665078574415.7852,54349222324.97994,0.0,0.0,0.0
17,46,306743679.675,548503920.0,91039611409.74004,665263032028.8751,54930497430.05995,0.0,0.0,0.0
17,47,306774612.62500006,548503920.0,90026465130.42004,665447489641.9652,55511772535.13996,0.0,0.0,0.0
17,48,306805545.57500005,548503920.0,89013318851.10005,665631947255.055,56093047640.21995,0.0,0.0,0.0
17,49,306836478.52500004,548503920.0,88000172571.78006,665816404868.145,56674322745.29994,0.0,0.0,0.0
17,50,306867411.475,548503920.0,86987026292.46005,666000862481.2352,57255597850.37995,0.0,0.0,0.0
17,51,306898344.4250001,548503920.0,85973880013.14005,666185320094.3252,57836872955.459946,0.0,0.0,0.0
17,52,306929277.3750002,548503920.0,84960733733.82007,666369777707.4152,58418148060.53993,0.0,0.0,0.0
17,53,306960210.32500005,548503920.0,83947587454.50006,666554235320.5051,58999423165.61993,0.0,0.0,0.0
17,54,306991143.27500004,548503920.0,82934441175.18005,666738692933.5951,59580698270.69995,0.0,0.0,0.0
17,55,307022076.225,548503920.0,81921294895.86005,666923150546.6853,60161973375.77994,0.0,0.0,0.0
17,56,307053009.1750001,548503920.0,80908148616.54005,667107608159.7753,60743248480.85991,0.0,0.0,0.0
17,57,307083942.1250001,548503920.0,79895002337.22005,667292065772.8651,61324523585.93993,0.0,0.0,0.0
17,58,307114875.0750001,548503920.0,78881856057.90004,667476523385.9554,61905798691.01992,0.0,0.0,0.0
17,59,307145808.02500004,548503920.0,77868709778.58003,667660980999.0454,62487073796.099915,0.0,0.0,0.0
17,60,307064660.37500006,545058270.0,76986638024.94006,667459088066.5552,63068348901.17992,0.0,0.0,0.0
17,61,306767541.0750001,545058270.0,76357137916.92007,666512724058.7203,63649624006.25991,0.0,0.0,0.0
17,62,306470421.7750001,545058270.0,75727637808.90007,665566360050.8853,64230899111.33992,0.0,0.0,0.0
17,63,305990251.0250001,545058270.0,75312210269.94006,663989003457.5653,64812174216.419914,0.0,0.0,0.0
17,64,305510080.27500004,545058270.0,74896782730.98009,662411646864.2451,65393449321.49989,0.0,0.0,0.0
17,65,305029909.52500004,545058270.0,74481355192.02008,660834290270.9253,65974724426.5799,0.0,0.0,0.0
17,66,304549738.77500004,545058270.0,74065927653.06009,659256933677.6053,66555999531.659904,0.0,0.0,0.0
17,67,304069568.02500015,545058270.0,73650500114.10007,657679577084.2853,67137274636.739876,0.0,0.0,0.0
17,68,303589397.27500015,545058270.0,73235072575.14008,656102220490.9653,67718549741.8199,0.0,0.0,0.0
17,69,303109226.52500004,545058270.0,72819645036.18008,654524863897.6451,68299824846.89988,0.0,0.0,0.0
17,70,302629055.77500004,545058270.0,72404217497.2201,652947507304.3252,68881099951.97989,0.0,0.0,0.0
17,71,302148885.02500004,545058270.0,71988789958.26009,651370150711.0052,69462375057.05989,0.0,0.0,0.0
17,72,301668714.27500015,545058270.0,71573362419.30011,649792794117.6854,70043650162.13988,0.0,0.0,0.0
17,73,301188543.52500015,545058270.0,71157934880.34009,648215437524.3654,70624925267.2199,0.0,0.0,0.0
17,74,300708372.7750001,545058270.0,70742507341.3801,646638080931.0454,71206200372.29988,0.0,0.0,0.0
17,75,300228202.02500004,545058270.0,70327079802.42009,645060724337.7252,71787475477.37984,0.0,0.0,0.0
17,76,299748031.27500004,545058270.0,69911652263.4601,643483367744.4053,72368750582.45988,0.0,0.0,0.0
17,77,299267860.52500015,545058270.0,69496224724.5001,641906011151.0853,72950025687.53986,0.0,0.0,0.0
17,78,298787689.77500015,545058270.0,69080797185.5401,640328654557.7654,73531300792.61986,0.0,0.0,0.0
17,79,298307519.02500015,545058270.0,68665369646.58009,638751297964.4454,74112575897.69986,0.0,0.0,0.0
17,80,297827348.27500004,545058270.0,68249942107.62012,637173941371.1254,74693851002.77983,0.0,0.0,0.0
17,81,297347177.5250001,545058270.0,67834514568.66012,635596584777.8054,75275126107.85986,0.0,0.0,0.0
17,82,296867006.77500015,545058270.0,67419087029.70011,634019228184.4854,75856401212.93985,0.0,0.0,0.0
17,83,296386836.02500015,545058270.0,67003659490.74011,632441871591.1654,76437676318.01982,0.0,0.0,0.0
17,84,295906665.27500015,545058270.0,66588231951.78013,630864514997.8456,77018951423.09984,0.0,0.0,0.0
17,85,295426494.5250001,545058270.0,66172804412.82013,629287158404.5254,77600226528.17982,0.0,0.0,0.0
17,86,294946323.7750001,545058270.0,65757376873.86013,627709801811.2054,78181501633.25984,0.0,0.0,0.0
17,87,294466153.02500015,545058270.0,65341949334.90013,626132445217.8855,78762776738.33983,0.0,0.0,0.0
17,88,293985982.27500015,545058270.0,64926521795.94013,624555088624.5656,79344051843.41978,0.0,0.0,0.0
17,89,293505811.52500015,545058270.0,64511094256.98015,622977732031.2454,79925326948.49983,0.0,0.0,0.0
17,90,293025640.77500015,545058270.0,64095666718.020134,621400375437.9255,80506602053.5798,0.0,0.0,0.0
17,91,292545470.02500015,545058270.0,63680239179.06014,619823018844.6056,81087877158.65977,0.0,0.0,0.0
17,92,292065299.27500015,545058270.0,63264811640.10014,618245662251.2855,81669152263.7398,0.0,0.0,0.0
17,93,291585128.5250002,545058270.0,62849384101.14015,616668305657.9656,82250427368.8198,0.0,0.0,0.0
17,94,291104957.7750002,545058270.0,62433956562.18015,615090949064.6455,82831702473.89978,0.0,0.0,0.0
17,95,290624787.02500015,545058270.0,62018529023.22015,613513592471.3256,83412977578.9798,0.0,0.0,0.0
17,96,290144616.27500015,545058270.0,61603101484.26017,611936235878.0056,83994252684.05977,0.0,0.0,0.0
17,97,289664445.52500015,545058270.0,61187673945.30017,610358879284.6857,84575527789.13979,0.0,0.0,0.0
17,98,289184274.7750002,545058270.0,60772246406.340164,608781522691.3657,85156802894.21977,0.0,0.0,0.0
17,99,288704104.0250002,545058270.0,60356818867.380165,607204166098.0455,85738077999.29973,0.0,0.0,0.0
17,100,288223933.2750002,545058270.0,59941391328.42017,605626809504.7256,86319353104.37978,0.0,0.0,0.0
17,101,287743762.52500015,545058270.0,59525963789.46018,604049452911.4056,86900628209.45973,0.0,0.0,0.0
17,102,287263591.77500015,545058270.0,59110536250.50018,602472096318.0856,87481903314.53975,0.0,0.0,0.0
